id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,license
43975247,Bedroom in beautiful Brooklyn apartment,29604427199,unconfirmed,Jon,Brooklyn,Fort Greene,40.68713,-73.97222,United States,US,TRUE,moderate,Private room,2013,$247 ,$49 ,7,2,01/02/17,0.06,1,1,0,
43198713,Spacious 1BR Apt / Hamilton Heights,86154151011,verified,Matt,Manhattan,Harlem,40.82218,-73.94593,United States,US,FALSE,strict,Entire home/apt,2004,$222 ,$44 ,1,4,10/30/2016,0.12,1,1,0,
18582702,Industrial Loft/ palace,79013920186,verified,Amir,Brooklyn,Downtown Brooklyn,40.69489,-73.98322,United States,US,TRUE,moderate,Entire home/apt,2022,$608 ,$122 ,4,27,6/21/2019,1.95,3,1,57,
50963499,Bright Spacious Home in Heart of Williamsburg NY,16336377653,verified,Ali,Brooklyn,Williamsburg,40.71385,-73.96046,United States,US,TRUE,moderate,Entire home/apt,2009,$161 ,$32 ,2,2,3/27/2017,0.07,5,3,0,
15967561,Cozy in Bedstuy,97490810216,unconfirmed,Cat,Brooklyn,Bedford-Stuyvesant,40.69284,-73.94418,United States,US,TRUE,flexible,Private room,2008,$905 ,$181 ,3,40,6/17/2019,1.99,4,3,70,
10712427,Private Studio Apartment in Heart of Brooklyn!!,4481710288,verified,Judy,Brooklyn,Midwood,40.62465,-73.964,United States,US,TRUE,strict,Entire home/apt,2017,$613 ,$123 ,5,57,6/25/2019,1.57,4,3,93,
56699134,Upper West Side - Two Private Rooms!,74245478261,verified,Paula,Manhattan,Upper West Side,40.78142,-73.98418,United States,US,FALSE,moderate,Private room,2003,$75 ,$15 ,3,1,01/02/17,0.03,3,2,0,
44063615,Huge Modern Ensuite. Convenient. Incredible view!,25499776130,unconfirmed,David,Manhattan,Hell's Kitchen,40.75545,-73.99547,United States,US,FALSE,moderate,Private room,2004,$974 ,$195 ,7,11,10/20/2017,0.37,2,1,0,
34756807,Espacio acogedor ideal para conocer áreas de NY,18663159857,unconfirmed,Priscila,Queens,Flushing,40.76119,-73.80413,United States,US,TRUE,moderate,Private room,2009,$622 ,$124 ,2,2,12/16/2021,0.71,3,2,365,
19555302,Big studio in beautiful Cobble Hill by waterfront,59078150006,unconfirmed,Ezequiel,Brooklyn,Columbia St,40.68988,-73.99907,United States,US,TRUE,moderate,Entire home/apt,2016,$890 ,$178 ,4,1,05/04/19,0.45,2,1,13,
21229876,Large 2 Bedroom Gem,50228845336,verified,Marta,Brooklyn,Crown Heights,40.66506,-73.95177,United States,US,FALSE,strict,Entire home/apt,2009,$551 ,$110 ,2,6,6/16/2019,0.79,4,2,2,
55909897,"Privet Room in a 4 Bed 1.5 Bath Apt, Ridgewood",86603395673,unconfirmed,Saron,Queens,Glendale,40.70002,-73.89364,United States,US,FALSE,strict,Private room,2008,$212 ,$42 ,7,1,10/20/2018,0.11,3,1,365,
47622084,Spacious & sunny room in Brooklyn!,13639013129,unconfirmed,Afnan,Brooklyn,Crown Heights,40.6718,-73.94266,United States,US,TRUE,moderate,Private room,2018,$192 ,$38 ,2,2,3/23/2016,0.05,5,1,331,
40431138,Private Greenpoint Studio Floor 1,18125337085,verified,Curtis,Brooklyn,Greenpoint,40.72138,-73.94709,United States,US,FALSE,flexible,Entire home/apt,2010,"$1,000 ",$200 ,3,7,10/28/2016,0.14,5,1,0,
7456066,2-bedroom in Landmark building on W116th. Special,53919282728,verified,Jason,Manhattan,Harlem,40.8035,-73.95105,United States,US,TRUE,strict,Entire home/apt,2018,$810 ,$162 ,120,7,08/08/18,0.22,1,2,5,
42023419,Entire apartment in townhouse,3665043211,unconfirmed,Anwar,Manhattan,Harlem,40.81461,-73.94635,United States,US,TRUE,flexible,Entire home/apt,2006,$964 ,$193 ,4,5,5/27/2019,1.23,2,2,214,
22129020,New York with a hint of European,32917976737,verified,Sophia,Manhattan,Upper East Side,40.77066,-73.94993,United States,US,FALSE,flexible,Entire home/apt,2016,$106 ,$21 ,5,24,6/25/2019,3.35,4,1,48,
46715759,"Room with a view steps from 2,3,5 trains",22510819925,verified,Aaron,Brooklyn,Crown Heights,40.6685,-73.94842,United States,US,FALSE,moderate,Private room,2006,$630 ,$126 ,5,0,,,2,2,0,
27771869,Brand New & Cozy Private Bedroom w/ Full Bed !!,57899435520,verified,Isabella,Brooklyn,Bushwick,40.69027,-73.91376,United States,US,FALSE,flexible,Private room,2020,$797 ,$159 ,2,0,,,2,1,74,
31072966,Water View King Bed Hotel Room,81787838397,verified,Justin,Manhattan,Financial District,40.70603,-74.00376,United States,US,TRUE,strict,Private room,2020,$656 ,$131 ,1,103,2/13/2022,6.57,5,102,19,
32434386,Riverside Park Nest,5272409207,verified,Eric,Manhattan,Upper West Side,40.79455,-73.97488,United States,US,FALSE,moderate,Entire home/apt,2008,$432 ,$86 ,30,10,1/18/2022,0.18,4,1,204,
26139823,BEST LOCATION IN MANHATTAN!! COZY ONE BEDROOM!!,31079496487,verified,Israel,Manhattan,Hell's Kitchen,40.75435,-73.99801,United States,US,TRUE,flexible,Entire home/apt,2010,$665 ,$133 ,3,6,07/05/19,4.86,4,1,176,
42157627,Private 2D Room in 4BR/2BA APT in Hell's Kitchen,67720024583,verified,David,Manhattan,Hell's Kitchen,40.7616,-73.99042,United States,US,TRUE,strict,Private room,2009,$420 ,$84 ,1,14,6/16/2019,3.62,2,12,241,
30667026,Treehouse Apartment Next to LIRR Station,4366225008,verified,Noelle,Queens,Bayside,40.76303,-73.77303,United States,US,TRUE,moderate,Entire home/apt,2018,$238 ,$48 ,30,2,2/16/2022,0.87,3,4,147,
50169844,Luxury Apartment in Williamsburg!,84612314407,unconfirmed,David,Brooklyn,Williamsburg,40.71258,-73.95191,United States,US,TRUE,strict,Entire home/apt,2020,$436 ,$87 ,5,5,6/14/2018,0.16,3,3,0,
48327923,East 63rd street 1bd Serviced Apartment,10432980730,unconfirmed,Ken,Manhattan,Upper East Side,40.76297,-73.96252,United States,US,TRUE,strict,Entire home/apt,2008,$806 ,$161 ,30,1,12/27/2017,0.05,3,87,151,
37656935,Sunny little Nook in NYC!,77114652357,verified,Anthony,Brooklyn,Crown Heights,40.67086,-73.9417,United States,US,FALSE,moderate,Private room,2014,"$1,159 ",$232 ,30,176,12/01/20,2.42,3,7,63,
56641695,Small Room,36641630204,unconfirmed,Ira,Manhattan,Lower East Side,40.71777,-73.98526,United States,US,FALSE,flexible,Private room,2005,$488 ,$98 ,1,6,01/01/18,0.2,4,1,0,
10699724,Spacious 1BR apartment in elevator building,69495294341,unconfirmed,Azoil,Brooklyn,East Flatbush,40.65192,-73.95243,United States,US,FALSE,moderate,Entire home/apt,2007,$726 ,$145 ,7,1,09/01/16,0.03,1,1,0,
30376516,Lovely Hell's Kitchen Apt! Heart of Midtown West!,5507247727,unconfirmed,Emmanuel,Manhattan,Hell's Kitchen,40.76467,-73.98883,United States,US,FALSE,moderate,Entire home/apt,2006,$497 ,$99 ,30,3,2/19/2022,1.15,4,1,63,
14119013,our place short stay,42418164573,verified,Sandy,Bronx,Mott Haven,40.81023,-73.91926,United States,US,FALSE,flexible,Private room,2006,$477 ,$95 ,1,0,,,4,1,87,
4683520,Adorable sunny studio great area-For monthly stays,73593845939,unconfirmed,Jolie,Manhattan,Midtown,40.75235,-73.96781,United States,US,TRUE,strict,Entire home/apt,2003,"$1,026 ",$205 ,30,2,08/11/15,0.04,1,5,244,
12200875,Huge Madison Avenue Loft,58934597380,verified,CRNY Monthly Rentals,Manhattan,Murray Hill,40.75089,-73.98059,United States,US,FALSE,moderate,Entire home/apt,2012,"$1,039 ",$208 ,30,2,11/01/18,0.07,1,31,134,
53364899,Madison Square Studio w/ Elevator,84111612119,verified,Selina,Manhattan,Midtown,40.74234,-73.98277,United States,US,TRUE,moderate,Entire home/apt,2022,$429 ,$86 ,5,0,,,2,4,40,
47783355,Home 4 Medical Professionals-Brooklyn Hospital,17994657908,verified,Stat,Brooklyn,Fort Greene,40.68906,-73.97763,United States,US,TRUE,flexible,Private room,2017,$509 ,$102 ,30,0,,,4,43,348,
24654136,Crashpad in Clinton Hill,70834178701,verified,Eric,Brooklyn,Clinton Hill,40.69316,-73.96773,United States,US,TRUE,strict,Private room,2008,"$1,140 ",$228 ,1,1,5/26/2019,0.67,3,1,179,
27217360,Large room in a cozy and very clean apt,33638986029,unconfirmed,Rosa,Queens,Astoria,40.76375,-73.91061,United States,US,FALSE,flexible,Private room,2019,$703 ,$141 ,7,0,,,3,1,222,
18505932,Cozy Hidden Gem Near All,80346677556,verified,Sam,Brooklyn,Prospect-Lefferts Gardens,40.66061,-73.96209,United States,US,TRUE,moderate,Entire home/apt,2004,$658 ,$132 ,3,53,6/13/2019,3.77,5,1,74,
32633214,Chic Lower East Side private room with TV,42881216926,unconfirmed,Kylie,Manhattan,Lower East Side,40.71962,-73.99289,United States,US,TRUE,flexible,Private room,2005,"$1,119 ",$224 ,1,9,1/15/2022,1.07,2,5,0,
22432233,Snazzy Wall Street Studio w/ Lux gym + Roof deck by Blueground,38463587841,verified,Blueground,Manhattan,Financial District,40.70593,-74.0091,United States,US,FALSE,strict,Entire home/apt,2007,$641 ,$128 ,30,0,,,3,232,16,
14354845,Fun Eclectic Home for Summer in the City,74766884483,verified,Maya,Manhattan,Inwood,40.8688,-73.92256,United States,US,TRUE,moderate,Entire home/apt,2019,$918 ,$184 ,3,4,8/21/2017,0.16,2,1,0,
35050079,A+ Location Comfort Stay Studio(Queen  &Sofa Bed),57588204680,unconfirmed,Nomad,Manhattan,Midtown,40.74614,-73.98701,United States,US,TRUE,flexible,Entire home/apt,2010,$185 ,$37 ,1,23,12/06/21,1.25,4,53,146,
50954662,Large 3bd 2 bath duplex in prime Greenpoint!,13841724354,verified,LeAndra,Brooklyn,Greenpoint,40.73292,-73.95987,United States,US,TRUE,flexible,Entire home/apt,2015,"$1,049 ",$210 ,2,0,,,4,1,0,
37121204,Stylish NYC Oasis near Central Park,23543603433,verified,Rt,Manhattan,Upper West Side,40.79864,-73.96568,United States,US,FALSE,moderate,Entire home/apt,2004,$517 ,$103 ,70,57,06/01/21,0.6,3,1,95,
21348068,,96840322549,unconfirmed,Jon,Brooklyn,Greenpoint,40.72637,-73.95248,United States,US,FALSE,moderate,Private room,2004,"$1,130 ",$226 ,5,36,6/30/2019,4.15,4,1,101,
35359367,"Sohotel, Premium Queen",81832710594,unconfirmed,Sohotel,Manhattan,Little Italy,40.71933,-73.994843,United States,US,TRUE,strict,Private room,2008,$234 ,$47 ,1,2,11/24/2021,0.39,2,14,181,
23205453,DUPLEX BIG BIG APARTMENT IN BEAUTIFUL NOHO,74317312415,verified,Jenny,Manhattan,East Village,40.73071,-73.98858,United States,US,TRUE,strict,Entire home/apt,2012,"$1,082 ",$216 ,3,25,6/17/2019,3.97,5,1,148,
49583301,"Ideal Bushwick, 2 bdrm, basement, private garden",73497781623,verified,Alexandre,Brooklyn,Bushwick,40.69633,-73.92143,United States,US,FALSE,moderate,Entire home/apt,2012,$307 ,$61 ,3,18,5/28/2018,0.53,4,1,0,
7802358,Sunny and chic SoHo apartment,50326143144,unconfirmed,Aleksandra,Manhattan,SoHo,40.72741,-74.00178,United States,US,TRUE,strict,Entire home/apt,2019,$318 ,$64 ,3,2,5/26/2016,0.05,4,1,264,
7214711,Midcentury Modern Duplex 3BR/2BA in Times Square,69437300385,unconfirmed,Jeff & Stephanie,Manhattan,Hell's Kitchen,40.76302,-73.98833,United States,US,FALSE,moderate,Entire home/apt,2019,$343 ,$69 ,3,55,6/24/2019,1.23,2,1,-5,
2450019,Bedroom in Williamsburg Brooklyn,55069599577,unconfirmed,Joanne,Brooklyn,Williamsburg,40.71668,-73.94083,United States,US,FALSE,strict,Private room,2006,"$1,121 ",$224 ,28,0,,,4,1,253,
55057146,Place for sleeping and exploring NYC,13666293490,verified,Linda,Manhattan,Harlem,40.82005,-73.93949,United States,US,FALSE,strict,Private room,2021,"$1,114 ",$223 ,1,21,6/17/2019,1.94,2,2,58,
30786323,New York's newest and best hotel!,83425727949,verified,Bill,Manhattan,Midtown,40.750374,-73.983665,United States,US,TRUE,flexible,Private room,2003,$487 ,$97 ,1,16,2/15/2022,2.76,4,23,20,
5934480,Cozy and ideally located Greenwich village apt,18186892829,unconfirmed,Josephine,Manhattan,Greenwich Village,40.729,-74.00066,United States,US,FALSE,strict,Entire home/apt,2008,$676 ,$135 ,3,18,07/02/19,0.38,5,1,116,
28706361,"Cozy, spacious room in the historical Ridgewood",21479685698,unconfirmed,Hiokit (Terry),Queens,Glendale,40.70374,-73.88443,United States,US,FALSE,strict,Private room,2020,$617 ,$123 ,1,2,03/01/22,1.54,3,1,335,
3065281,For Super Bowl- cool 1BDRM on UES!,64853323755,verified,Gretchen,Manhattan,Upper East Side,40.7829,-73.94721,United States,US,FALSE,flexible,Entire home/apt,2008,$882 ,$176 ,3,0,,,5,1,276,
41101630,Huge apt w New York City Skyline view,79274156978,unconfirmed,Camille,Brooklyn,Greenpoint,40.72788,-73.95408,United States,US,FALSE,moderate,Entire home/apt,2021,$916 ,$183 ,4,26,11/15/2018,0.57,2,1,0,
52516566,The  CLEANEST apartment in New York City!!,53111626506,verified,Shopper,Manhattan,Washington Heights,40.84305,-73.93877,United States,US,TRUE,flexible,Private room,2003,$702 ,$140 ,6,5,06/01/19,0.31,3,3,90,
51695848,Cozy bright room near Prospect Park,89003248305,unconfirmed,Mariam,Brooklyn,Flatbush,40.64945,-73.96108,United States,US,TRUE,strict,Private room,2019,$696 ,$139 ,7,12,3/27/2019,0.44,5,1,0,
17591876,Beautiful Cozy Fully Furnished - 1 BD Midtown West,6227568473,verified,Sid,Manhattan,Midtown,40.75287,-73.99066,United States,US,FALSE,strict,Entire home/apt,2020,$267 ,$53 ,2,0,,,4,1,0,
46373333,Spacious Furnished Room steps away from Cloisters!,84477921749,unconfirmed,Rachel,Manhattan,Inwood,40.86372,-73.92789,United States,US,FALSE,strict,Private room,2021,"$1,180 ",$236 ,1,1,07/02/19,1,2,1,132,
50727114,Sunny cozy room next to park,40439839797,verified,David,Manhattan,Upper East Side,40.77257,-73.94616,United States,US,TRUE,flexible,Private room,2012,$165 ,$33 ,30,7,05/12/19,0.26,2,10,342,
19622683,Harlem Gem,11298538251,verified,Danielle,Manhattan,Harlem,40.80705,-73.95582,United States,US,TRUE,moderate,Private room,2015,$977 ,$195 ,2,42,6/26/2019,4.92,4,1,13,
48499688,The Silver Room,94163913571,verified,Jonathan,Manhattan,Harlem,40.83141,-73.94722,United States,US,TRUE,strict,Private room,2017,$902 ,$180 ,5,31,6/26/2019,0.88,5,3,167,
40423405,Flatiron 1 Bedroom,87722609881,unconfirmed,Lor,Manhattan,Flatiron District,40.74145,-73.98828,United States,US,TRUE,flexible,Private room,2005,$460 ,$92 ,1,0,,,1,1,0,
45050575,Private room in luxury building,96706279260,verified,Christian,Manhattan,Financial District,40.70438,-74.00894,United States,US,TRUE,strict,Private room,2011,$155 ,$31 ,1,0,,,1,1,0,
57200623,Intimate Williamsburg Apartment,95085936923,verified,Michael,Brooklyn,Williamsburg,40.71493,-73.95084,United States,US,TRUE,strict,Entire home/apt,2012,"$1,073 ",$215 ,5,2,05/07/17,0.07,2,1,0,
22382526,"Hip Midtown East 1BR w/ Great views, Gym, Doorman by Blueground",18670811912,verified,Blueground,Manhattan,Kips Bay,40.74164,-73.97859,United States,US,FALSE,moderate,Entire home/apt,2013,$57 ,$11 ,30,0,,,3,232,203,
6513842,Private Room With Queen Bed in NYC,30491081079,unconfirmed,Chris,Manhattan,East Village,40.72338,-73.98239,United States,US,TRUE,strict,Private room,2010,$316 ,$63 ,1,1,8/16/2015,0.02,3,2,249,
11141564,"Best View, Great Location, Concierge, Gym, Lounge",6472660558,unconfirmed,Adora,Manhattan,Financial District,40.71097,-74.01397,United States,US,TRUE,strict,Entire home/apt,2021,$813 ,$163 ,1,36,05/09/17,1.05,1,1,0,
9282522,Alcove Studio,47011523250,verified,Philip,Manhattan,Hell's Kitchen,40.75519,-73.99331,United States,US,FALSE,moderate,Entire home/apt,2020,$237 ,$47 ,1,0,,,4,1,371,
2379325,nice room in bedstuy H,19483812047,verified,Randy,Brooklyn,Bedford-Stuyvesant,40.6824,-73.95039,United States,US,TRUE,flexible,Private room,2018,$497 ,$99 ,1,127,6/14/2019,1.77,5,15,230,
37171463,Heart of NYC Full Home! 3Beds.2BR.2Bath. Kitchen.,64678335860,verified,Nicole,Manhattan,Upper West Side,40.79633,-73.97412,United States,US,TRUE,flexible,Entire home/apt,2013,$990 ,$198 ,30,5,5/28/2021,0.14,3,1,225,
26092325,New Studio on Historic  Street,385543426,verified,Sherley,Brooklyn,Bushwick,40.68937,-73.90903,United States,US,TRUE,flexible,Private room,2008,$582 ,$116 ,2,1,5/27/2019,0.68,2,4,354,
39337031,Come stay in super comfy and cozy!,8530950764,unconfirmed,Lisbeth,Manhattan,Flatiron District,40.74129,-73.98374,United States,US,FALSE,moderate,Entire home/apt,2017,$118 ,$24 ,3,26,6/15/2019,0.32,1,1,341,
46481584,Spacious room an beautiful view to pedestrian zone,76048868992,verified,Leslie,Queens,Ridgewood,40.70061,-73.911,United States,US,TRUE,strict,Private room,2003,$292 ,$58 ,3,60,6/30/2019,2.66,2,1,291,
47952359,Modern loft,82877336268,unconfirmed,Dee,Manhattan,West Village,40.73552,-74.00615,United States,US,TRUE,moderate,Entire home/apt,2011,$116 ,$23 ,1,3,7/23/2016,0.08,5,2,180,
18250217,Beautiful 1 BR Apt in the Heart of West Village!,6546594812,verified,Zack,Manhattan,West Village,40.73333,-74.0052,United States,US,FALSE,strict,Entire home/apt,2019,$770 ,$154 ,2,8,5/20/2019,0.81,5,1,199,
51913455,Cozy Brooklyn Room with Great Vibes,27334567610,verified,Janae,Brooklyn,Flatbush,40.64488,-73.96889,United States,US,TRUE,flexible,Private room,2022,$453 ,$91 ,1,2,1/16/2018,0.11,5,1,0,
48662065,Charming Bedroom in E. Williamsburg by Graham L,82291929385,unconfirmed,Jean,Brooklyn,Williamsburg,40.71738,-73.94089,United States,US,TRUE,moderate,Private room,2019,"$1,107 ",$221 ,28,11,05/01/19,0.31,5,2,34,
4785143,Cute 1 Bedroom in 2BR Apartment,26564067277,unconfirmed,Lenur,Queens,Long Island City,40.75358,-73.92336,United States,US,TRUE,strict,Private room,2022,$589 ,$118 ,1,0,,,2,1,260,
1474105,Furnished Bedroom with private half bath,67288825352,verified,Baker,Manhattan,Harlem,40.80637,-73.95433,United States,US,FALSE,strict,Private room,2009,$867 ,$173 ,2,44,6/26/2019,0.49,,1,195,
3824694,Beautiful Large Sunny Bedroom,1438292893,unconfirmed,Pamela,Queens,Sunnyside,40.74189,-73.92375,United States,US,FALSE,strict,Private room,2008,$908 ,$182 ,2,111,6/24/2019,1.89,1,1,356,
39443625,Homey Townhouse + PRIVATE Bathroom,5965178415,unconfirmed,Chris & Don,Brooklyn,Cobble Hill,40.68648,-73.99257,United States,US,TRUE,flexible,Private room,2010,$497 ,$99 ,3,254,6/23/2019,3.05,4,1,271,
40298033,Beautiful UES residence minutes from everything,15922402055,verified,Jay,Manhattan,Upper East Side,40.77084,-73.95811,United States,US,TRUE,strict,Private room,2012,$256 ,$51 ,1,20,6/30/2019,0.42,2,2,278,
36040905,Relaxing Brownstone One Bedroom,83527033151,unconfirmed,Paul,Brooklyn,Bedford-Stuyvesant,40.689,-73.95224,United States,US,TRUE,flexible,Entire home/apt,2004,$775 ,$155 ,2,50,10/03/21,0.85,2,1,0,
54118236,"LYRIC - 2 Bedroom Suite, 1 Bath, Kitchen",22191543754,unconfirmed,Lyric At 70 Pine,Manhattan,Financial District,40.7057,-74.00819,United States,US,FALSE,flexible,Entire home/apt,2008,$669 ,$134 ,1,7,5/19/2019,0.76,2,8,315,
20414129,Industrial Brooklyn Duplex w/ Rooftops!,46797109289,unconfirmed,Bryce,Brooklyn,Crown Heights,40.67436,-73.9551,United States,US,TRUE,moderate,Entire home/apt,2009,$628 ,$126 ,4,6,04/07/19,0.61,3,1,4,
32632109,Stylish Studio in the Heart of Chelsea NYC,98312328579,verified,George Steven,Manhattan,Chelsea,40.74701,-74.00413,United States,US,FALSE,moderate,Entire home/apt,2008,$82 ,$16 ,30,3,1/15/2022,0.43,3,3,103,
56114801,Private Room in a 3 Bedroom Apartment!,4574618317,unconfirmed,Rohan,Brooklyn,Bedford-Stuyvesant,40.68697,-73.92271,United States,US,TRUE,moderate,Private room,2022,$784 ,$157 ,2,0,,,3,1,0,
21665088,"2BR Apartment in Ridgewood, 20min to Manhattan",39230960218,unconfirmed,Robin,Queens,Ridgewood,40.70242,-73.90403,United States,US,TRUE,moderate,Entire home/apt,2016,$795 ,$159 ,3,15,6/24/2019,1.88,4,1,10,
14254327,"Cozy, private room in the heart of Fort Greene",13327984464,verified,Lisa,Brooklyn,Fort Greene,40.68287,-73.97117,United States,US,TRUE,strict,Private room,2003,$898 ,$180 ,3,1,7/24/2017,0.04,5,1,0,
42270297,Private rooftop exposed brick NYC apartment,33885165593,unconfirmed,Bel,Manhattan,Upper West Side,40.79553,-73.97388,United States,US,FALSE,strict,Entire home/apt,2011,$795 ,$159 ,3,3,3/29/2019,0.79,2,2,0,
35789608,Cozy and full of plants,69069997869,verified,Lenore,Manhattan,East Village,40.72178,-73.97782,United States,US,TRUE,strict,Entire home/apt,2004,$501 ,$100 ,2,100,10/25/2021,1.13,5,1,32,
47655222,Beautiful Modern Studio in Bushwick,71131397825,verified,Val,Brooklyn,Bushwick,40.70024,-73.92055,United States,US,FALSE,flexible,Entire home/apt,2005,"$1,026 ",$205 ,3,33,07/03/19,0.89,3,1,382,
31647911,Private Room in Cozy Williamsburg Apartment,2100300893,unconfirmed,Erica,Brooklyn,Williamsburg,40.71598,-73.94023,United States,US,FALSE,flexible,Private room,2008,$279 ,$56 ,1,19,02/05/22,2.37,4,2,80,
28893038,Kasa | Walk to Rockefeller Center & 5th Ave | Times Square,18344823840,verified,Kasa,Manhattan,Hell's Kitchen,40.76242,-73.99234,United States,US,FALSE,strict,Private room,2010,"$1,092 ",$218 ,1,49,2/28/2022,6.07,2,3,363,
14208486,"Private room in midtown Manhattan曼哈顿中心 位于地狱厨房,位置棒棒",78544585026,unconfirmed,Laura,Manhattan,Hell's Kitchen,40.75743,-73.99638,United States,US,TRUE,moderate,Private room,2007,$537 ,$107 ,3,80,06/12/19,3.7,3,2,16,
